SeniorCitizen,Partner,Dependents,tenure,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Contract_one year,Contract_two year,InternetService_fiber optic,InternetService_no,PaymentMethod_credit card (automatic),PaymentMethod_electronic check,PaymentMethod_mailed check
0,0,0,-1.1957214348581053,0,0,0,0,1,0,0,-0.9943915642338461,-0.9584277372994582,False,False,False,False,True,False,False
0,0,0,1.1722358045567127,0,1,1,1,1,1,0,0.7879919785835472,1.3461284233512736,False,True,False,False,True,False,False
1,0,0,-1.2365482838135333,0,0,0,0,0,0,0,-0.6692607963672496,-0.9689506229014931,False,False,False,False,False,False,True
0,0,0,0.029084033804731558,0,1,0,0,0,0,1,-0.34579736577176395,-0.27035039620000073,False,False,False,False,False,False,False
0,1,0,-0.37918445574954746,0,0,0,0,0,0,0,-1.5246048164470651,-0.791631157746192,True,False,False,True,True,False,False
0,1,1,-0.991587190080966,0,0,0,0,0,0,0,-1.5179354673626222,-0.9349059930125561,False,True,False,True,False,False,True
0,0,0,-1.1140677369472496,0,1,0,1,0,1,1,0.8113347003790974,-0.8024635399835811,False,False,True,False,False,True,False
1,0,0,-1.0732408879918218,0,0,0,0,1,1,1,0.8113347003790974,-0.755552692824929,False,False,True,False,False,True,False
0,1,1,1.2538895024675685,0,0,0,0,0,0,0,-1.5162681300915115,-0.4558715221921822,False,True,False,True,False,False,True
1,0,0,-0.05256966410612424,0,0,0,0,0,0,1,0.29612748360587554,-0.026312299223393204,False,False,True,False,False,True,False
0,0,0,1.131408955601285,0,1,1,0,1,1,1,1.3632233371167564,1.8215152552549758,False,False,True,False,False,True,False
0,0,0,0.15156458067101525,0,1,0,1,0,1,1,0.1894178982547874,0.10402999806567978,True,False,False,False,False,False,True
0,0,0,-1.2773751327689613,0,0,0,0,0,0,1,0.13606310557924306,-0.9760469386121092,False,False,True,False,False,True,False
0,0,0,-1.2773751327689613,0,0,0,0,0,0,0,-1.3061836339315567,-0.9951694092964797,True,False,False,False,False,False,True
0,0,0,0.8456210129132895,1,1,1,1,0,1,0,1.1498041664145802,1.3916686425533582,False,True,True,False,False,False,True
1,1,0,0.23321827858187105,0,0,0,0,0,0,1,-1.3395303793537716,-0.5840252361312521,False,False,False,False,False,True,False
0,1,1,1.6213311430664197,1,1,1,1,1,1,1,0.8596874812413092,1.8220237140130575,False,True,False,False,True,False,False
1,1,0,1.539677445155564,1,0,0,0,0,1,1,0.8613548185124199,1.854078722674719,False,False,True,False,False,True,False
0,1,0,-0.8691066432146822,0,0,0,0,1,1,1,0.9663970665923974,-0.5295759352114782,False,False,True,False,False,True,False
0,1,1,1.458023747244708,1,1,1,1,0,1,1,-0.28744056128288764,0.7391613076170824,False,True,False,False,False,False,True
0,0,1,-0.542491851571259,0,0,0,0,0,0,1,-1.5012620946515145,-0.8396694569336337,False,False,False,True,False,True,False
0,0,0,-1.2773751327689613,0,1,0,0,0,0,1,0.3228048799436475,-0.9735709655292776,False,False,True,False,False,True,False
0,1,1,-0.37918445574954746,0,0,0,0,0,0,1,-1.5012620946515145,-0.8097146040118741,True,False,False,True,True,False,False
0,1,0,1.539677445155564,1,0,1,1,0,0,1,-0.8626719198160968,0.18396855759710595,False,True,False,False,True,False,False
0,0,0,-1.2773751327689613,0,0,0,0,0,0,0,-1.5296068282603974,-0.9981317342348677,False,False,False,True,False,False,True
1,1,0,1.4171968982892802,0,0,0,0,0,0,1,-1.4995947573804038,-0.44815621321085813,False,True,False,True,False,False,False
1,1,1,-1.2773751327689613,0,0,0,1,0,0,1,-0.525869791051725,-0.9848233789146469,False,False,False,False,True,False,False
0,1,1,1.4171968982892802,1,0,0,0,1,1,0,-0.4708476611050703,0.44434365553989824,False,True,False,False,True,False,False
0,0,0,1.131408955601285,1,0,1,0,0,1,1,-0.685934169078357,0.21984806039564156,True,False,False,False,False,True,False
0,0,0,0.06991088276015946,0,0,0,1,1,0,0,-0.0006585506518383659,-0.05268583393605678,False,False,False,False,False,False,True
0,1,0,-1.0732408879918218,0,0,0,0,0,0,0,-1.5179354673626222,-0.9419138811130711,False,False,False,True,False,False,False
0,0,0,1.131408955601285,1,0,1,1,1,1,0,0.466195885259172,1.1161503163807467,True,False,False,False,False,False,True
0,0,0,-0.7874529453038265,0,0,0,0,0,0,1,-1.5029294319226252,-0.8929691989220928,True,False,False,True,False,False,True
0,1,1,0.43735252335901054,0,0,1,1,1,1,1,1.3098685444412121,0.9617336022416396,True,False,True,False,True,False,False
0,1,1,-0.3383576067941195,1,0,0,0,1,1,0,0.3261395544858688,-0.20137686032111538,True,False,False,False,False,False,True
1,0,0,1.2947163514229965,1,1,0,1,1,0,1,0.17274452554367986,0.9746219264138799,False,True,False,False,True,False,False
0,0,0,-0.2567039088832637,1,1,0,0,0,1,1,-0.6792648199939142,-0.49524391558971254,False,False,False,False,False,False,False
0,1,1,-0.6241455494821149,1,1,0,0,1,1,0,0.31780286813031505,-0.4690472360972513,False,False,False,False,False,False,True
0,0,0,-1.2773751327689613,0,0,0,0,0,1,1,0.5362240506458233,-0.9707412820060412,False,False,True,False,False,True,False
1,1,0,1.498850596200136,0,1,0,0,1,0,1,0.8313427476324267,1.7095216870618881,False,False,True,False,False,True,False
0,1,0,-0.42001130470497533,0,0,1,0,1,1,1,0.9897397883879481,-0.15994852498873358,False,False,True,False,True,False,False
0,1,1,0.11073773171558736,1,1,1,1,0,0,1,0.13773044285035418,0.09439138856465618,False,True,False,False,True,False,False
0,1,1,-0.5016650026158311,0,1,1,0,1,1,1,1.3615559998456452,-0.016364193087015505,False,False,True,False,False,False,False
0,1,1,-0.09339651306155214,1,1,1,1,0,0,0,0.08604298744592051,-0.12223414928059949,False,False,False,False,False,True,False
0,1,0,-0.42001130470497533,1,1,0,1,1,1,1,1.3198725680678765,-0.04249455187190088,False,False,True,False,False,True,False
1,1,0,0.7639673150024338,1,0,1,0,0,1,1,0.9547257056946223,1.1329736692024874,True,False,True,False,False,False,False
1,1,0,1.6213311430664197,1,1,1,0,1,1,1,1.484938957907841,2.4954441787382513,False,True,True,False,False,False,False
0,1,1,-1.1957214348581053,0,0,0,0,1,0,1,0.5228853524769377,-0.9007287217084674,False,False,True,False,False,True,False
0,0,0,-1.0324140390363938,0,0,0,0,1,1,0,0.9997438120146125,-0.7167771857955811,False,False,True,False,False,False,True
0,0,0,-1.1957214348581053,0,1,0,0,1,0,0,0.6245929260146934,-0.8972800449145232,False,False,True,False,False,True,False
0,1,1,1.2947163514229965,1,1,1,1,1,1,1,0.8530181321568662,1.5655173240121898,False,True,False,False,False,False,True
0,0,0,-0.7874529453038265,0,0,1,0,1,1,0,-0.5292044655939466,-0.7194742279036658,False,False,False,False,False,True,False
0,1,1,1.6213311430664197,1,1,1,0,0,1,0,0.12439174468146799,1.154660540579791,False,True,False,False,True,False,False
0,0,0,1.6213311430664197,1,1,1,1,1,1,1,0.017682159330379803,1.1189578930014576,False,True,False,False,False,False,False
0,1,0,0.06991088276015946,0,0,0,0,1,1,1,1.0881126873834825,0.41158122599742775,False,False,True,False,False,True,False
0,0,0,0.23321827858187105,0,0,0,0,1,1,1,0.8029980140235436,0.4710266868879157,True,False,True,False,False,False,True
0,1,1,-0.17505021097240794,0,0,0,1,0,1,1,0.8480161203435341,0.10283622532931454,True,False,True,False,False,True,False
0,1,1,0.9681015597795732,0,0,0,0,0,0,1,-1.3528690775226577,-0.3938616606087612,False,True,False,True,False,False,True
1,1,1,-0.5016650026158311,1,0,1,1,0,1,0,0.9764010902190619,-0.20265906066758188,True,False,True,False,True,False,False
0,0,0,-0.9507603411255381,0,1,0,0,0,1,0,-0.8093171271405528,-0.8476942625503117,False,False,False,False,False,True,False
0,0,0,-0.9099334921701101,0,0,0,0,0,0,1,-1.5246048164470651,-0.9247147109484004,True,False,False,True,False,False,True
1,1,0,-0.21587705992783585,0,1,1,0,0,1,1,1.0180845219968306,0.10325625647729485,False,False,True,False,False,True,False
0,0,0,-0.42001130470497533,1,0,0,0,0,0,1,-0.3524667148562068,-0.5081543466644783,False,False,False,False,False,True,False
0,0,1,1.539677445155564,1,1,0,1,0,0,0,0.03268819477037666,1.1561195961464596,False,True,False,False,False,True,False
0,0,0,0.11073773171558736,0,0,0,1,0,0,0,0.5012099679524977,0.24726061952699344,False,False,True,False,True,False,False
0,0,0,1.2538895024675685,0,0,1,1,1,0,1,0.834677422174648,1.5653183618894622,True,False,True,False,True,False,False
0,0,1,0.8456210129132895,1,1,0,1,0,0,0,-0.07235405330960062,0.5052923858021056,True,False,False,False,True,False,False
0,1,1,1.6213311430664197,0,0,0,0,0,0,0,-1.337863042082661,-0.18457561440189973,False,True,False,True,False,False,True
0,1,0,1.6213311430664197,0,1,1,1,1,1,1,1.5049470051611702,2.5299751604827447,False,True,True,False,False,True,False
0,1,1,-0.8691066432146822,0,0,0,0,0,0,0,-1.4712500237715211,-0.9171541502847532,False,True,False,True,True,False,False
0,0,0,1.498850596200136,1,1,1,1,0,1,1,0.5495627488147096,1.4487044510685905,False,True,False,False,True,False,False
1,0,0,-1.1140677369472496,0,0,0,0,1,0,1,0.6045848787613646,-0.8093830004739949,False,False,True,False,True,False,False
0,0,0,-0.8282797942592544,0,0,0,0,0,0,0,-1.4995947573804038,-0.8885478184170361,True,False,False,True,True,False,False
0,1,0,-0.7466260963483985,0,0,0,1,0,0,0,-0.540875826491722,-0.7128421571460807,False,False,False,False,False,False,False
0,0,0,-1.1140677369472496,1,0,0,1,0,0,1,-0.3091159458073274,-0.8885699253195614,False,False,False,False,False,False,True
0,0,0,0.8864478618687175,1,0,1,1,1,1,0,0.5195506779347159,0.8945728323698273,False,True,False,False,False,True,False
0,0,0,-1.1140677369472496,1,0,1,0,0,0,0,-0.3074486085362167,-0.8737804075301465,False,False,False,False,True,False,False
0,0,0,-1.0732408879918218,0,1,0,0,0,0,1,-1.1511212677182567,-0.914324466761517,False,False,False,False,True,False,False
0,0,0,-0.21587705992783585,0,0,0,0,0,0,0,-1.4979274201092931,-0.7578518106875585,True,False,False,True,False,False,False
1,1,0,0.8864478618687175,0,0,0,0,0,0,1,-1.5362761773448403,-0.5507101340256496,False,True,False,True,False,False,True
0,0,0,-1.2773751327689613,0,0,0,0,0,1,1,-0.33412600487398864,-0.9822810851242393,False,False,False,False,False,True,False
0,1,0,0.682313617091578,1,1,0,0,1,0,1,0.961395054779065,1.0860849289463608,False,False,True,False,False,False,False
0,1,0,0.8456210129132895,1,0,1,1,1,0,0,0.41284109258362817,0.8309049530970101,True,False,False,False,False,False,False
1,1,0,-0.991587190080966,0,0,1,1,0,1,1,-0.020666597905167193,-0.7494069739229,False,False,False,False,True,False,False
0,1,1,0.9681015597795732,1,1,1,1,1,1,0,1.6950234540677955,1.8973198240141738,False,True,True,False,False,False,True
0,0,0,-1.2365482838135333,0,0,0,0,0,0,0,-1.5029294319226252,-0.9897311112752598,False,False,False,True,False,False,True
1,0,0,0.31487197649272686,1,1,0,0,0,0,1,0.4728652343436151,0.42320945672572685,False,False,True,False,True,False,False
1,0,0,-0.583318700526687,0,1,0,1,0,0,1,0.681282393232459,-0.34080509454808017,False,False,True,False,False,True,False
0,0,0,-0.8282797942592544,1,0,0,1,1,1,1,1.1297961191612513,-0.5109840301877145,False,False,True,False,False,False,False
0,1,1,1.049755257690429,0,1,1,0,1,1,1,1.3398806153212057,1.7458875417159798,True,False,True,False,True,False,False
0,1,1,0.39652567440358266,0,0,0,0,0,0,0,-1.5012620946515145,-0.6380545059030457,False,True,False,True,False,False,True
0,0,0,1.458023747244708,0,0,0,0,0,0,0,-1.3178549948293319,-0.20111157749081202,False,True,False,True,False,False,False
1,0,0,-0.2567039088832637,0,0,0,1,0,1,1,0.034355532041487315,-0.27600976324647336,False,False,False,False,False,True,False
0,0,0,-0.29753075783869165,0,0,1,1,1,1,0,-0.3608034012117606,-0.37736991132489944,True,False,False,False,False,True,False
0,1,1,-1.2365482838135333,0,0,0,0,0,0,0,0.17941387462812297,-0.9415380637701413,False,False,True,False,False,True,False
0,0,0,-0.542491851571259,0,0,0,0,0,1,1,0.6996231032146772,-0.32904422240462916,False,False,True,False,False,False,False
0,0,0,-1.1957214348581053,0,0,0,0,0,0,0,-1.4929254082959609,-0.9751184487060474,True,False,False,True,False,False,True
0,1,1,1.2538895024675685,0,1,1,1,0,0,0,-0.8560025707316538,0.052344059961566484,False,True,False,False,False,False,False
0,1,1,0.029084033804731558,0,0,0,0,0,0,0,-1.4979274201092931,-0.7504238914390631,True,False,False,True,False,False,True
0,1,1,1.2130626535121407,1,0,1,0,0,0,0,-0.34246269122954237,0.5078788933975638,True,False,False,False,True,False,False
0,0,0,1.2130626535121407,0,0,0,0,0,0,0,-1.3878831602159836,-0.37449601399661253,False,True,False,True,False,False,False
0,0,1,-1.2365482838135333,0,0,0,0,0,0,0,-1.5262721537181758,-0.985221303160102,False,False,False,True,False,False,True
0,1,1,0.9681015597795732,1,1,1,0,0,0,1,-0.1740616268473566,0.5220715248187958,False,True,False,False,False,False,False
0,1,1,-0.542491851571259,1,0,0,0,0,0,1,-0.5358738146783895,-0.5840915568388281,True,False,False,False,False,False,False
0,1,0,0.5598330702252943,0,1,1,0,1,0,1,0.9880724511168374,0.9001216649036736,True,False,True,False,False,True,False
0,0,0,-0.8282797942592544,0,0,0,1,0,0,1,0.4845365952413902,-0.582919891004988,False,False,True,False,True,False,False
0,1,0,-1.1548945859026776,0,1,0,0,1,1,1,-0.5492125128472757,-0.9177289297504106,False,False,False,False,False,True,False
1,1,1,1.3763700493338522,0,1,1,1,1,1,1,1.4482575379434046,2.1221249157937847,True,False,True,False,False,True,False
1,0,0,-1.1957214348581053,0,0,1,0,0,0,0,0.2944601463347644,-0.9197627647827367,False,False,True,False,False,True,False
0,1,0,1.090582106645857,0,0,1,0,1,1,1,1.1498041664145802,1.6290304549673302,True,False,True,False,False,False,False
1,0,0,-0.7057992473929706,0,0,0,0,0,0,1,0.31446819358809375,-0.5000411134376991,False,False,True,False,False,False,True
0,1,0,-0.6241455494821149,0,0,0,0,0,0,0,-1.5229374791759542,-0.870862296396809,True,False,False,True,False,False,True
0,1,0,1.131408955601285,1,1,0,1,0,0,0,-0.1723942895762457,0.5335671141319434,False,True,False,False,False,False,False
0,0,1,-0.21587705992783585,0,0,0,0,0,0,0,-1.511266118278179,-0.781417768779511,False,True,False,True,True,False,False
0,1,0,-0.21587705992783585,0,1,0,0,0,0,1,0.36949032353474826,-0.08102688297347053,False,False,True,False,False,True,False
1,0,0,0.8864478618687175,0,1,0,0,0,0,1,0.4828692579702795,0.9256551373203764,False,False,True,False,False,True,False
0,1,1,-0.37918445574954746,0,1,1,1,0,0,0,0.7263004995524491,-0.14849714948063666,True,False,True,False,False,False,True
0,0,0,-1.1957214348581053,0,0,0,0,1,0,1,-0.15905559140735975,-0.9312141402908337,False,False,False,False,False,True,False
0,0,1,0.682313617091578,0,0,0,0,0,0,0,-1.4862560592115177,-0.5535619244514111,False,True,False,True,True,False,False
0,1,1,0.06991088276015946,0,0,1,0,1,0,0,0.7479758840768891,0.2641723999588355,False,False,True,False,False,True,False
0,1,1,0.029084033804731558,1,0,1,0,1,1,0,0.32447221721475816,0.07809860140352208,True,False,False,False,True,False,False
0,0,0,-0.7874529453038265,1,0,0,0,0,0,1,0.49954263068138705,-0.5514838756140344,False,False,True,False,True,False,False
1,1,0,-1.2773751327689613,1,0,0,0,0,0,1,0.5095466543080515,-0.9710949924464456,False,False,True,False,False,True,False
0,0,0,1.2130626535121407,0,0,0,0,0,0,0,-1.5062641064648468,-0.4523123108856114,False,True,False,True,False,False,False
0,0,0,-0.5016650026158311,0,0,0,0,0,0,0,-1.337863042082661,-0.7828989312487049,False,False,False,False,True,False,False
0,1,1,-0.46083815366040326,0,1,0,0,1,0,1,-0.20574103499846075,-0.4692019844149282,True,False,False,False,True,False,False
1,0,0,1.3763700493338522,1,0,0,0,1,1,1,1.2465097281390038,1.854852464263104,False,True,True,False,False,False,False
1,1,0,0.11073773171558736,0,0,1,0,1,1,0,1.2348383672412282,0.5199050483713182,False,False,True,False,False,False,False
0,0,0,-0.13422336201698004,0,0,1,1,1,1,1,0.344480264468087,-0.014485106372366387,True,False,False,False,False,False,False
0,0,0,-0.5016650026158311,1,1,1,1,1,0,1,-0.33412600487398864,-0.4912646731351615,False,False,False,False,True,False,False
0,1,1,0.029084033804731558,0,0,0,0,0,0,1,-1.5196028046337327,-0.7412053130860198,True,False,False,True,False,False,False
0,0,0,0.5598330702252943,1,0,1,0,1,1,0,0.4728652343436151,0.5823570480052448,False,True,False,False,False,False,True
0,1,0,-0.991587190080966,0,0,0,0,0,1,1,0.6879517423169021,-0.7150307404960837,False,False,True,False,False,False,False
1,0,0,0.5190062212698664,1,0,1,0,0,1,0,-0.07735606512293283,0.2276296900845414,True,False,False,False,True,False,False
0,1,1,0.11073773171558736,1,0,0,1,1,0,1,-0.6225753527761486,-0.27174313105909365,False,True,False,False,True,False,False
0,0,0,1.6213311430664197,1,1,1,1,1,1,1,1.4966103188056166,2.3643502467633186,False,True,True,False,False,True,False
0,1,1,0.35569882544815473,1,1,1,0,1,0,1,0.31780286813031505,0.33022782470438344,False,False,False,False,True,False,False
0,1,0,-0.8691066432146822,0,0,0,0,1,0,1,-0.33245866760287796,-0.7377124224870248,False,False,False,False,False,False,False
0,1,1,1.498850596200136,0,1,1,0,1,1,1,-0.3357933421450993,0.661367117630609,False,True,False,False,True,False,False
0,0,1,-0.8282797942592544,0,1,1,0,1,1,1,1.343215289863427,-0.4425852737744866,False,False,True,False,False,True,False
0,0,0,1.0089284087350012,0,0,0,1,1,0,1,0.8480161203435341,1.3056948986325299,False,True,True,False,True,False,False
1,1,0,1.6213311430664197,1,1,1,0,0,1,1,1.2548464144945577,2.3316762448309496,False,True,True,False,True,False,False
0,1,0,1.2947163514229965,1,0,0,0,0,0,1,0.2844561227081,1.099746994706986,False,False,True,False,False,False,True
1,0,0,-0.3383576067941195,0,1,0,0,0,0,0,-0.34079535395843175,-0.43566581328407283,False,False,False,False,True,False,False
0,0,0,0.7231404660470059,0,0,1,1,0,1,0,0.14940180374812925,0.5047176063364481,False,True,False,False,False,False,False
1,1,1,0.5598330702252943,1,1,1,0,1,0,1,1.1898202609212383,1.0012386370543216,False,False,True,False,False,True,False
0,0,1,0.029084033804731558,1,0,1,0,0,1,1,1.0097478356412768,0.44146975821161133,False,False,True,False,False,False,False
0,1,1,-1.0324140390363938,1,0,0,1,0,0,1,-1.0177342860293968,-0.8831316272983415,False,False,False,False,False,True,False
0,0,0,0.39652567440358266,1,0,1,0,0,0,0,-0.3491320403139855,0.07887234299190701,False,False,False,False,True,False,False
0,0,0,-0.21587705992783585,0,0,0,0,0,0,0,-0.5342064774072788,-0.43564370638154754,False,False,False,False,False,False,True
0,0,1,-1.1548945859026776,1,1,1,0,1,1,1,-0.2607631649451155,-0.9076702891014066,False,False,False,False,False,False,True
0,1,1,-0.3383576067941195,1,1,0,1,0,1,1,0.1760792000859012,-0.25211220161664166,False,False,False,False,True,False,False
0,1,1,0.8864478618687175,0,1,0,1,0,0,1,0.49787529341027636,0.9220296053062299,False,True,True,False,False,False,False
0,0,0,-0.37918445574954746,0,0,1,1,1,0,1,1.0631026283168212,-0.08454188047499077,False,False,True,False,True,False,False
0,0,1,-0.8691066432146822,0,0,1,0,0,0,1,0.432849139836957,-0.6299854864813171,False,False,True,False,False,False,True
0,1,1,-0.6649723984375427,0,1,0,0,0,0,0,0.2744520990814356,-0.4779121040098901,False,False,True,False,False,False,False
0,0,0,-1.0732408879918218,0,1,0,0,0,1,1,0.6979557659435666,-0.7790744371118309,False,False,True,False,False,False,True
0,0,0,-1.2773751327689613,0,0,0,0,0,0,0,-1.3411977166248825,-0.9956336542495106,False,False,False,False,False,False,False
1,0,0,-0.2567039088832637,1,1,0,0,0,1,1,0.9997438120146125,0.09750846182072107,False,False,True,False,False,True,False
0,0,0,1.458023747244708,1,1,1,0,0,1,0,0.3911657080591882,1.3072202749067743,True,False,False,False,True,False,False
0,1,1,-0.6241455494821149,0,0,0,0,0,0,1,-1.3295263557271073,-0.8241725182634098,False,True,False,True,False,False,True
0,0,0,-0.9507603411255381,0,0,0,0,0,0,0,-1.5179354673626222,-0.9401232220085232,False,False,False,True,False,False,False
0,0,0,0.31487197649272686,0,1,0,0,0,0,0,0.3261395544858688,0.30730296678566404,False,False,True,False,True,False,False
0,0,0,-0.29753075783869165,0,1,0,0,1,1,1,1.1748142254812413,0.04911645219287498,False,False,True,False,False,True,False
0,0,0,-0.7874529453038265,0,0,0,0,0,0,1,-1.4912580710248502,-0.8848338587927883,False,False,False,True,False,False,True
0,1,1,-0.7466260963483985,0,0,0,0,0,0,0,-1.5412781891581726,-0.8936102990953261,False,True,False,True,False,False,True
0,1,1,1.6213311430664197,1,1,0,0,1,1,1,1.30486653262788,2.2223576118434214,True,False,True,False,False,True,False
0,1,1,-0.8691066432146822,0,0,0,0,0,0,1,-1.4862560592115177,-0.895710454835228,False,False,False,True,False,True,False
0,1,0,-1.2773751327689613,0,0,1,0,1,1,1,-0.48918837108728846,-0.9843370270590907,False,False,False,False,False,True,False
0,0,0,0.8456210129132895,0,1,0,1,0,0,1,0.5195506779347159,0.9158617795016758,False,False,True,False,False,False,True
0,1,0,1.090582106645857,0,1,0,1,1,1,1,1.1681448763967983,1.6616381361921237,False,True,True,False,False,False,True
0,0,0,0.274045127537299,1,0,1,1,1,0,1,1.0180845219968306,0.6261508219078319,True,False,True,False,False,True,False
0,1,1,1.4171968982892802,0,0,0,0,0,0,1,-1.5212701419048436,-0.43880499344266305,False,True,False,True,True,False,False
0,1,0,-1.2773751327689613,0,0,0,0,0,0,0,-0.6775974827228033,-0.9868351070444478,False,False,False,False,True,False,False
0,0,0,-0.7057992473929706,0,1,1,0,1,1,1,1.2081609709034564,-0.36229300380265594,False,False,True,False,False,True,False
0,0,0,0.64148676813615,0,0,0,0,0,0,0,-1.4962600828381825,-0.5719990811574978,False,True,False,True,True,False,False
0,1,0,0.19239142962644315,1,0,1,1,0,1,1,1.1398001427879156,0.6534528465265573,True,False,True,False,False,True,False
0,1,1,-0.7466260963483985,0,0,0,0,1,0,1,0.659607008708019,-0.4743086788982688,False,False,True,False,False,True,False
1,0,0,-1.2365482838135333,0,0,0,0,0,1,1,0.4862039325125008,-0.9203596511509193,False,False,True,False,False,True,False
0,0,0,-0.2567039088832637,0,0,1,1,0,0,0,-0.976050854251628,-0.5545125212599983,False,False,False,False,False,True,False
0,0,0,-1.0324140390363938,0,1,0,0,1,1,1,0.9747337529479512,-0.7108083221137546,False,False,True,False,False,True,False
0,1,1,-0.37918445574954746,0,0,0,0,0,0,1,-1.51293345554929,-0.8069512411962138,False,True,False,True,False,False,True
1,1,0,0.5598330702252943,0,0,1,0,1,1,1,1.1998242845479026,1.0626295053670347,False,False,True,False,False,True,False
0,0,0,-1.0324140390363938,0,0,1,0,0,0,0,0.32113754267253686,-0.7658324024991859,False,False,True,False,False,False,True
1,0,0,-1.2773751327689613,0,0,0,0,0,0,1,0.22109730640589176,-0.9749194865833197,False,False,True,False,False,True,False
0,1,0,1.539677445155564,1,0,1,1,0,0,0,0.009345472974826047,1.097867907992337,False,True,False,False,True,False,False
1,1,0,-1.2773751327689613,0,1,0,0,0,0,1,0.3794943471614131,-0.9728193308434178,False,False,True,False,False,False,True
0,1,1,-0.2567039088832637,0,0,0,0,1,0,1,0.6245929260146934,-0.09110763052500001,False,False,True,False,False,True,False
0,0,0,0.9681015597795732,1,0,1,1,0,0,1,-0.15905559140735975,0.4448300073954544,True,False,False,False,True,False,False
0,1,0,-0.29753075783869165,0,0,0,0,0,0,1,-1.4945927455670716,-0.7820367620502189,True,False,False,True,False,False,False
0,0,0,-0.13422336201698004,0,0,1,0,1,1,0,1.1848182491079058,0.2662062349911616,False,False,True,False,False,False,False
1,0,0,0.7639673150024338,0,0,0,0,0,0,0,-1.5146007928204006,-0.5786532588176082,False,True,False,True,True,False,False
0,1,1,1.6213311430664197,1,1,1,1,1,1,0,1.5649711469211574,2.54514049561509,False,True,True,False,False,False,False
0,1,0,1.539677445155564,0,1,1,1,0,1,1,1.1231267700768082,2.0259819967113253,False,True,True,False,False,False,False
0,0,0,-1.2773751327689613,0,0,0,0,0,0,1,-1.5095987810070683,-0.9978664514045643,False,False,False,True,True,False,False
0,0,0,-0.29753075783869165,0,0,0,0,0,1,1,0.659607008708019,-0.10311167859622904,False,False,True,False,False,True,False
1,1,0,1.131408955601285,0,1,0,0,1,1,1,-0.519200441967282,0.2789398108457251,False,True,False,False,True,False,False
0,0,0,-1.2773751327689613,0,0,0,0,0,0,0,-0.6242426900472595,-0.9861276861636386,False,False,False,False,False,False,True
0,1,1,1.5805042941109917,1,0,1,1,0,1,1,0.19441991006811934,1.1923307024828744,False,True,False,False,True,False,False
0,0,0,-1.1140677369472496,0,0,0,1,1,1,1,1.0364252319790488,-0.8061332858027781,False,False,True,False,False,True,False
1,0,0,0.11073773171558736,1,1,1,0,1,1,1,1.4449228634011828,0.6408740189896709,True,False,True,False,False,True,False
0,0,0,-0.7874529453038265,0,0,0,0,1,0,1,0.5629014469835958,-0.551682837736762,False,False,True,False,False,False,True
0,0,0,-1.2773751327689613,0,0,0,0,1,0,1,0.5078793170369408,-0.971117099348971,False,False,True,False,False,True,False
0,1,0,1.1722358045567127,1,0,1,1,0,1,0,0.344480264468087,1.0844048043544392,False,True,False,False,True,False,False
0,1,0,1.1722358045567127,0,1,0,0,1,1,1,1.2014916218190133,1.6335181561799628,False,True,True,False,False,False,False
0,1,0,1.5805042941109917,0,1,1,1,1,1,0,1.4749349342811766,2.4012687739805427,False,True,True,False,False,True,False
0,0,0,-0.8691066432146822,0,1,1,0,0,0,0,-1.0110649369449536,-0.8370166286305997,False,False,False,False,False,False,True
0,1,1,-0.6649723984375427,0,0,0,0,0,0,0,-1.4962600828381825,-0.8556748543619391,False,False,False,True,False,True,False
0,0,0,-0.8282797942592544,0,0,0,1,1,1,1,0.36115363717919446,-0.628813820647477,True,False,False,False,False,False,True
0,1,0,1.458023747244708,1,1,0,0,0,0,1,0.6562723341657978,1.518473835438386,False,True,True,False,False,False,False
0,1,1,0.19239142962644315,1,0,1,1,0,0,1,-0.20907570954068228,-0.032524338832998025,True,False,False,False,False,False,True
0,0,0,-0.9507603411255381,0,0,0,0,0,0,1,0.36115363717919446,-0.6862033396031137,False,False,True,False,False,True,False
0,1,1,0.23321827858187105,1,0,1,1,1,1,0,0.5328893761036021,0.3573529941029066,False,True,False,False,True,False,False
0,1,1,-0.7874529453038265,0,1,1,1,0,0,0,-0.10736813600292655,-0.6749509262177443,False,False,False,False,False,False,False
0,1,0,-0.6241455494821149,1,0,0,0,0,0,0,0.4628612107169507,-0.4101765546724206,False,False,True,False,False,True,False
0,1,1,-0.29753075783869165,0,0,0,0,0,0,1,-1.3211896693715535,-0.7648154849830229,False,False,False,True,False,False,False
1,0,0,1.4171968982892802,1,1,0,1,0,0,1,-0.015664586091835225,0.8725322505521197,False,True,False,False,False,False,False
1,0,0,-1.1140677369472496,0,0,0,0,0,0,1,0.21442795732144865,-0.8423001783341425,False,False,True,False,False,False,True
0,0,0,-1.2365482838135333,0,0,0,0,0,0,1,0.35114961355253005,-0.9330711201029575,False,False,True,False,False,True,False
0,1,0,1.049755257690429,1,1,1,0,1,1,1,1.5216203778722779,1.8790816294308146,True,False,True,False,True,False,False
1,0,0,-1.1140677369472496,0,1,0,0,0,0,0,-1.2194820958337975,-0.9486564863832826,False,False,False,False,False,True,False
0,1,1,1.6213311430664197,0,0,0,0,0,0,0,-1.5029294319226252,-0.4217163577906188,False,True,False,True,False,False,False
